time;model_id;model_name;port_name;data
0;1;electrode;;{input: -100, threshold: 25, sigma: inf}
0;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
0;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
0;5;adder;;{noise: 0, n1: 0, n2: 0, sum: 0, sigma: inf}
0;6;noise;;{value: 0, sigma: 0.1}
0.1;3;neuron2;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
0.1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
0.1;5;adder;;{noise: 0, n1: 0, n2: 0, sum: 0, sigma: 0}
0.1;6;noise;noise_out;0
0.1;6;noise;;{value: 22.8795, sigma: 0.1}
0.1;1;electrode;;{input: 0, threshold: 25, sigma: inf}
0.1;5;adder;sum_out;0
0.1;5;adder;;{noise: 0, n1: 0, n2: 0, sum: 0, sigma: inf}
0.2;3;neuron2;potential_out;30
0.2;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
0.2;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
0.2;5;adder;;{noise: 22.8795, n1: 0, n2: 30, sum: 45.3795, sigma: 0}
0.2;6;noise;noise_out;22.8795
0.2;6;noise;;{value: -8.39258, sigma: 0.1}
0.2;1;electrode;;{input: 45.3795, threshold: 25, sigma: 0}
0.2;5;adder;sum_out;45.3795
0.2;5;adder;;{noise: 22.8795, n1: 0, n2: 30, sum: 45.3795, sigma: inf}
0.2;1;electrode;spike_out;1
0.2;1;electrode;;{input: 45.3795, threshold: 25, sigma: inf}
0.3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
0.3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
0.3;5;adder;;{noise: -8.39258, n1: 0, n2: 0, sum: -8.39258, sigma: 0}
0.3;6;noise;noise_out;-8.39258
0.3;6;noise;;{value: 1.7842, sigma: 0.1}
0.3;1;electrode;;{input: -8.39258, threshold: 25, sigma: inf}
0.3;5;adder;sum_out;-8.39258
0.3;5;adder;;{noise: -8.39258, n1: 0, n2: 0, sum: -8.39258, sigma: inf}
0.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
0.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
0.4;5;adder;;{noise: 1.7842, n1: 0, n2: 0, sum: 1.7842, sigma: 0}
0.4;6;noise;noise_out;1.7842
0.4;6;noise;;{value: 0.634335, sigma: 0.1}
0.4;1;electrode;;{input: 1.7842, threshold: 25, sigma: inf}
0.4;5;adder;sum_out;1.7842
0.4;5;adder;;{noise: 1.7842, n1: 0, n2: 0, sum: 1.7842, sigma: inf}
0.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
0.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
0.5;5;adder;;{noise: 0.634335, n1: 0, n2: 0, sum: 0.634335, sigma: 0}
0.5;6;noise;noise_out;0.634335
0.5;6;noise;;{value: -5.56287, sigma: 0.1}
0.5;1;electrode;;{input: 0.634335, threshold: 25, sigma: inf}
0.5;5;adder;sum_out;0.634335
0.5;5;adder;;{noise: 0.634335, n1: 0, n2: 0, sum: 0.634335, sigma: inf}
0.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
0.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
0.6;5;adder;;{noise: -5.56287, n1: 0, n2: 0, sum: -5.56287, sigma: 0}
0.6;6;noise;noise_out;-5.56287
0.6;6;noise;;{value: -2.24212, sigma: 0.1}
0.6;1;electrode;;{input: -5.56287, threshold: 25, sigma: inf}
0.6;5;adder;sum_out;-5.56287
0.6;5;adder;;{noise: -5.56287, n1: 0, n2: 0, sum: -5.56287, sigma: inf}
0.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
0.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
0.7;5;adder;;{noise: -2.24212, n1: 0, n2: 0, sum: -2.24212, sigma: 0}
0.7;6;noise;noise_out;-2.24212
0.7;6;noise;;{value: 7.7532, sigma: 0.1}
0.7;1;electrode;;{input: -2.24212, threshold: 25, sigma: inf}
0.7;5;adder;sum_out;-2.24212
0.7;5;adder;;{noise: -2.24212, n1: 0, n2: 0, sum: -2.24212, sigma: inf}
0.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
0.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
0.8;5;adder;;{noise: 7.7532, n1: 0, n2: 0, sum: 7.7532, sigma: 0}
0.8;6;noise;noise_out;7.7532
0.8;6;noise;;{value: -3.05366, sigma: 0.1}
0.8;1;electrode;;{input: 7.7532, threshold: 25, sigma: inf}
0.8;5;adder;sum_out;7.7532
0.8;5;adder;;{noise: 7.7532, n1: 0, n2: 0, sum: 7.7532, sigma: inf}
0.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
0.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
0.9;5;adder;;{noise: -3.05366, n1: 0, n2: 0, sum: -3.05366, sigma: 0}
0.9;6;noise;noise_out;-3.05366
0.9;6;noise;;{value: -5.74666, sigma: 0.1}
0.9;1;electrode;;{input: -3.05366, threshold: 25, sigma: inf}
0.9;5;adder;sum_out;-3.05366
0.9;5;adder;;{noise: -3.05366, n1: 0, n2: 0, sum: -3.05366, sigma: inf}
1;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
1;5;adder;;{noise: -5.74666, n1: 0, n2: 0, sum: -5.74666, sigma: 0}
1;6;noise;noise_out;-5.74666
1;6;noise;;{value: 6.88864, sigma: 0.1}
1;1;electrode;;{input: -5.74666, threshold: 25, sigma: inf}
1;5;adder;sum_out;-5.74666
1;5;adder;;{noise: -5.74666, n1: 0, n2: 0, sum: -5.74666, sigma: inf}
1.1;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
1.1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
1.1;5;adder;;{noise: 6.88864, n1: 0, n2: 0, sum: 6.88864, sigma: 0}
1.1;6;noise;noise_out;6.88864
1.1;6;noise;;{value: 21.0488, sigma: 0.1}
1.1;1;electrode;;{input: 6.88864, threshold: 25, sigma: inf}
1.1;5;adder;sum_out;6.88864
1.1;5;adder;;{noise: 6.88864, n1: 0, n2: 0, sum: 6.88864, sigma: inf}
1.2;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
1.2;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
1.2;5;adder;;{noise: 21.0488, n1: 0, n2: 0, sum: 21.0488, sigma: 0}
1.2;6;noise;noise_out;21.0488
1.2;6;noise;;{value: 5.56658, sigma: 0.1}
1.2;1;electrode;;{input: 21.0488, threshold: 25, sigma: inf}
1.2;5;adder;sum_out;21.0488
1.2;5;adder;;{noise: 21.0488, n1: 0, n2: 0, sum: 21.0488, sigma: inf}
1.3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
1.3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
1.3;5;adder;;{noise: 5.56658, n1: 0, n2: 0, sum: 5.56658, sigma: 0}
1.3;6;noise;noise_out;5.56658
1.3;6;noise;;{value: 5.31192, sigma: 0.1}
1.3;1;electrode;;{input: 5.56658, threshold: 25, sigma: inf}
1.3;5;adder;sum_out;5.56658
1.3;5;adder;;{noise: 5.56658, n1: 0, n2: 0, sum: 5.56658, sigma: inf}
1.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
1.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
1.4;5;adder;;{noise: 5.31192, n1: 0, n2: 0, sum: 5.31192, sigma: 0}
1.4;6;noise;noise_out;5.31192
1.4;6;noise;;{value: -2.89145, sigma: 0.1}
1.4;1;electrode;;{input: 5.31192, threshold: 25, sigma: inf}
1.4;5;adder;sum_out;5.31192
1.4;5;adder;;{noise: 5.31192, n1: 0, n2: 0, sum: 5.31192, sigma: inf}
1.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
1.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
1.5;5;adder;;{noise: -2.89145, n1: 0, n2: 0, sum: -2.89145, sigma: 0}
1.5;6;noise;noise_out;-2.89145
1.5;6;noise;;{value: 4.73475, sigma: 0.1}
1.5;1;electrode;;{input: -2.89145, threshold: 25, sigma: inf}
1.5;5;adder;sum_out;-2.89145
1.5;5;adder;;{noise: -2.89145, n1: 0, n2: 0, sum: -2.89145, sigma: inf}
1.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
1.6;4;neuron1;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
1.6;5;adder;;{noise: 4.73475, n1: 0, n2: 0, sum: 4.73475, sigma: 0}
1.6;6;noise;noise_out;4.73475
1.6;6;noise;;{value: -5.64782, sigma: 0.1}
1.6;1;electrode;;{input: 4.73475, threshold: 25, sigma: inf}
1.6;5;adder;sum_out;4.73475
1.6;5;adder;;{noise: 4.73475, n1: 0, n2: 0, sum: 4.73475, sigma: inf}
1.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
1.7;4;neuron1;potential_out;30
1.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
1.7;5;adder;;{noise: -5.64782, n1: 30, n2: 0, sum: 21.3522, sigma: 0}
1.7;6;noise;noise_out;-5.64782
1.7;6;noise;;{value: -3.44775, sigma: 0.1}
1.7;1;electrode;;{input: 21.3522, threshold: 25, sigma: inf}
1.7;5;adder;sum_out;21.3522
1.7;5;adder;;{noise: -5.64782, n1: 30, n2: 0, sum: 21.3522, sigma: inf}
1.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
1.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
1.8;5;adder;;{noise: -3.44775, n1: 0, n2: 0, sum: -3.44775, sigma: 0}
1.8;6;noise;noise_out;-3.44775
1.8;6;noise;;{value: -10.4586, sigma: 0.1}
1.8;1;electrode;;{input: -3.44775, threshold: 25, sigma: inf}
1.8;5;adder;sum_out;-3.44775
1.8;5;adder;;{noise: -3.44775, n1: 0, n2: 0, sum: -3.44775, sigma: inf}
1.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
1.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
1.9;5;adder;;{noise: -10.4586, n1: 0, n2: 0, sum: -10.4586, sigma: 0}
1.9;6;noise;noise_out;-10.4586
1.9;6;noise;;{value: 1.89719, sigma: 0.1}
1.9;1;electrode;;{input: -10.4586, threshold: 25, sigma: inf}
1.9;5;adder;sum_out;-10.4586
1.9;5;adder;;{noise: -10.4586, n1: 0, n2: 0, sum: -10.4586, sigma: inf}
2;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
2;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
2;5;adder;;{noise: 1.89719, n1: 0, n2: 0, sum: 1.89719, sigma: 0}
2;6;noise;noise_out;1.89719
2;6;noise;;{value: -18.6278, sigma: 0.1}
2;1;electrode;;{input: 1.89719, threshold: 25, sigma: inf}
2;5;adder;sum_out;1.89719
2;5;adder;;{noise: 1.89719, n1: 0, n2: 0, sum: 1.89719, sigma: inf}
2.1;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
2.1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
2.1;5;adder;;{noise: -18.6278, n1: 0, n2: 0, sum: -18.6278, sigma: 0}
2.1;6;noise;noise_out;-18.6278
2.1;6;noise;;{value: 2.65901, sigma: 0.1}
2.1;1;electrode;;{input: -18.6278, threshold: 25, sigma: inf}
2.1;5;adder;sum_out;-18.6278
2.1;5;adder;;{noise: -18.6278, n1: 0, n2: 0, sum: -18.6278, sigma: inf}
2.2;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
2.2;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
2.2;5;adder;;{noise: 2.65901, n1: 0, n2: 0, sum: 2.65901, sigma: 0}
2.2;6;noise;noise_out;2.65901
2.2;6;noise;;{value: -0.380579, sigma: 0.1}
2.2;1;electrode;;{input: 2.65901, threshold: 25, sigma: inf}
2.2;5;adder;sum_out;2.65901
2.2;5;adder;;{noise: 2.65901, n1: 0, n2: 0, sum: 2.65901, sigma: inf}
2.3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
2.3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
2.3;5;adder;;{noise: -0.380579, n1: 0, n2: 0, sum: -0.380579, sigma: 0}
2.3;6;noise;noise_out;-0.380579
2.3;6;noise;;{value: 15.5476, sigma: 0.1}
2.3;1;electrode;;{input: -0.380579, threshold: 25, sigma: inf}
2.3;5;adder;sum_out;-0.380579
2.3;5;adder;;{noise: -0.380579, n1: 0, n2: 0, sum: -0.380579, sigma: inf}
2.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
2.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
2.4;5;adder;;{noise: 15.5476, n1: 0, n2: 0, sum: 15.5476, sigma: 0}
2.4;6;noise;noise_out;15.5476
2.4;6;noise;;{value: -12.3642, sigma: 0.1}
2.4;1;electrode;;{input: 15.5476, threshold: 25, sigma: inf}
2.4;5;adder;sum_out;15.5476
2.4;5;adder;;{noise: 15.5476, n1: 0, n2: 0, sum: 15.5476, sigma: inf}
2.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
2.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
2.5;5;adder;;{noise: -12.3642, n1: 0, n2: 0, sum: -12.3642, sigma: 0}
2.5;6;noise;noise_out;-12.3642
2.5;6;noise;;{value: 8.86929, sigma: 0.1}
2.5;1;electrode;;{input: -12.3642, threshold: 25, sigma: inf}
2.5;5;adder;sum_out;-12.3642
2.5;5;adder;;{noise: -12.3642, n1: 0, n2: 0, sum: -12.3642, sigma: inf}
2.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
2.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
2.6;5;adder;;{noise: 8.86929, n1: 0, n2: 0, sum: 8.86929, sigma: 0}
2.6;6;noise;noise_out;8.86929
2.6;6;noise;;{value: -1.39107, sigma: 0.1}
2.6;1;electrode;;{input: 8.86929, threshold: 25, sigma: inf}
2.6;5;adder;sum_out;8.86929
2.6;5;adder;;{noise: 8.86929, n1: 0, n2: 0, sum: 8.86929, sigma: inf}
2.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
2.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
2.7;5;adder;;{noise: -1.39107, n1: 0, n2: 0, sum: -1.39107, sigma: 0}
2.7;6;noise;noise_out;-1.39107
2.7;6;noise;;{value: -12.0231, sigma: 0.1}
2.7;1;electrode;;{input: -1.39107, threshold: 25, sigma: inf}
2.7;5;adder;sum_out;-1.39107
2.7;5;adder;;{noise: -1.39107, n1: 0, n2: 0, sum: -1.39107, sigma: inf}
2.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
2.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
2.8;5;adder;;{noise: -12.0231, n1: 0, n2: 0, sum: -12.0231, sigma: 0}
2.8;6;noise;noise_out;-12.0231
2.8;6;noise;;{value: -1.09604, sigma: 0.1}
2.8;1;electrode;;{input: -12.0231, threshold: 25, sigma: inf}
2.8;5;adder;sum_out;-12.0231
2.8;5;adder;;{noise: -12.0231, n1: 0, n2: 0, sum: -12.0231, sigma: inf}
2.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
2.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
2.9;5;adder;;{noise: -1.09604, n1: 0, n2: 0, sum: -1.09604, sigma: 0}
2.9;6;noise;noise_out;-1.09604
2.9;6;noise;;{value: 23.9843, sigma: 0.1}
2.9;1;electrode;;{input: -1.09604, threshold: 25, sigma: inf}
2.9;5;adder;sum_out;-1.09604
2.9;5;adder;;{noise: -1.09604, n1: 0, n2: 0, sum: -1.09604, sigma: inf}
3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
3;5;adder;;{noise: 23.9843, n1: 0, n2: 0, sum: 23.9843, sigma: 0}
3;6;noise;noise_out;23.9843
3;6;noise;;{value: 10.1468, sigma: 0.1}
3;1;electrode;;{input: 23.9843, threshold: 25, sigma: inf}
3;5;adder;sum_out;23.9843
3;5;adder;;{noise: 23.9843, n1: 0, n2: 0, sum: 23.9843, sigma: inf}
3.1;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3.1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
3.1;5;adder;;{noise: 10.1468, n1: 0, n2: 0, sum: 10.1468, sigma: 0}
3.1;6;noise;noise_out;10.1468
3.1;6;noise;;{value: 1.43509, sigma: 0.1}
3.1;1;electrode;;{input: 10.1468, threshold: 25, sigma: inf}
3.1;5;adder;sum_out;10.1468
3.1;5;adder;;{noise: 10.1468, n1: 0, n2: 0, sum: 10.1468, sigma: inf}
3.2;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3.2;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
3.2;5;adder;;{noise: 1.43509, n1: 0, n2: 0, sum: 1.43509, sigma: 0}
3.2;6;noise;noise_out;1.43509
3.2;6;noise;;{value: 0.772932, sigma: 0.1}
3.2;1;electrode;;{input: 1.43509, threshold: 25, sigma: inf}
3.2;5;adder;sum_out;1.43509
3.2;5;adder;;{noise: 1.43509, n1: 0, n2: 0, sum: 1.43509, sigma: inf}
3.3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3.3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
3.3;5;adder;;{noise: 0.772932, n1: 0, n2: 0, sum: 0.772932, sigma: 0}
3.3;6;noise;noise_out;0.772932
3.3;6;noise;;{value: -5.04119, sigma: 0.1}
3.3;1;electrode;;{input: 0.772932, threshold: 25, sigma: inf}
3.3;5;adder;sum_out;0.772932
3.3;5;adder;;{noise: 0.772932, n1: 0, n2: 0, sum: 0.772932, sigma: inf}
3.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
3.4;5;adder;;{noise: -5.04119, n1: 0, n2: 0, sum: -5.04119, sigma: 0}
3.4;6;noise;noise_out;-5.04119
3.4;6;noise;;{value: -0.419592, sigma: 0.1}
3.4;1;electrode;;{input: -5.04119, threshold: 25, sigma: inf}
3.4;5;adder;sum_out;-5.04119
3.4;5;adder;;{noise: -5.04119, n1: 0, n2: 0, sum: -5.04119, sigma: inf}
3.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
3.5;5;adder;;{noise: -0.419592, n1: 0, n2: 0, sum: -0.419592, sigma: 0}
3.5;6;noise;noise_out;-0.419592
3.5;6;noise;;{value: 11.178, sigma: 0.1}
3.5;1;electrode;;{input: -0.419592, threshold: 25, sigma: inf}
3.5;5;adder;sum_out;-0.419592
3.5;5;adder;;{noise: -0.419592, n1: 0, n2: 0, sum: -0.419592, sigma: inf}
3.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3.6;5;adder;;{noise: 11.178, n1: 0, n2: 0, sum: 11.178, sigma: 0}
3.6;6;noise;noise_out;11.178
3.6;6;noise;;{value: -16.8828, sigma: 0.1}
3.6;1;electrode;;{input: 11.178, threshold: 25, sigma: inf}
3.6;5;adder;sum_out;11.178
3.6;5;adder;;{noise: 11.178, n1: 0, n2: 0, sum: 11.178, sigma: inf}
3.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3.7;5;adder;;{noise: -16.8828, n1: 0, n2: 0, sum: -16.8828, sigma: 0}
3.7;6;noise;noise_out;-16.8828
3.7;6;noise;;{value: -2.57269, sigma: 0.1}
3.7;1;electrode;;{input: -16.8828, threshold: 25, sigma: inf}
3.7;5;adder;sum_out;-16.8828
3.7;5;adder;;{noise: -16.8828, n1: 0, n2: 0, sum: -16.8828, sigma: inf}
3.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3.8;5;adder;;{noise: -2.57269, n1: 0, n2: 0, sum: -2.57269, sigma: 0}
3.8;6;noise;noise_out;-2.57269
3.8;6;noise;;{value: 26.5434, sigma: 0.1}
3.8;1;electrode;;{input: -2.57269, threshold: 25, sigma: inf}
3.8;5;adder;sum_out;-2.57269
3.8;5;adder;;{noise: -2.57269, n1: 0, n2: 0, sum: -2.57269, sigma: inf}
3.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
3.9;5;adder;;{noise: 26.5434, n1: 0, n2: 0, sum: 26.5434, sigma: 0}
3.9;6;noise;noise_out;26.5434
3.9;6;noise;;{value: 6.48563, sigma: 0.1}
3.9;1;electrode;;{input: 26.5434, threshold: 25, sigma: 0}
3.9;5;adder;sum_out;26.5434
3.9;5;adder;;{noise: 26.5434, n1: 0, n2: 0, sum: 26.5434, sigma: inf}
3.9;1;electrode;spike_out;1
3.9;1;electrode;;{input: 26.5434, threshold: 25, sigma: inf}
4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
4;4;neuron1;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
4;5;adder;;{noise: 6.48563, n1: 0, n2: 0, sum: 6.48563, sigma: 0}
4;6;noise;noise_out;6.48563
4;6;noise;;{value: -14.9596, sigma: 0.1}
4;1;electrode;;{input: 6.48563, threshold: 25, sigma: inf}
4;5;adder;sum_out;6.48563
4;5;adder;;{noise: 6.48563, n1: 0, n2: 0, sum: 6.48563, sigma: inf}
4.1;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
4.1;4;neuron1;potential_out;30
4.1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
4.1;5;adder;;{noise: -14.9596, n1: 30, n2: 0, sum: 12.0404, sigma: 0}
4.1;6;noise;noise_out;-14.9596
4.1;6;noise;;{value: 0.218317, sigma: 0.1}
4.1;1;electrode;;{input: 12.0404, threshold: 25, sigma: inf}
4.1;5;adder;sum_out;12.0404
4.1;5;adder;;{noise: -14.9596, n1: 30, n2: 0, sum: 12.0404, sigma: inf}
4.2;3;neuron2;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
4.2;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
4.2;5;adder;;{noise: 0.218317, n1: 0, n2: 0, sum: 0.218317, sigma: 0}
4.2;6;noise;noise_out;0.218317
4.2;6;noise;;{value: 3.73342, sigma: 0.1}
4.2;1;electrode;;{input: 0.218317, threshold: 25, sigma: inf}
4.2;5;adder;sum_out;0.218317
4.2;5;adder;;{noise: 0.218317, n1: 0, n2: 0, sum: 0.218317, sigma: inf}
4.3;3;neuron2;potential_out;30
4.3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
4.3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
4.3;5;adder;;{noise: 3.73342, n1: 0, n2: 30, sum: 26.2334, sigma: 0}
4.3;6;noise;noise_out;3.73342
4.3;6;noise;;{value: -6.72066, sigma: 0.1}
4.3;1;electrode;;{input: 26.2334, threshold: 25, sigma: 0}
4.3;5;adder;sum_out;26.2334
4.3;5;adder;;{noise: 3.73342, n1: 0, n2: 30, sum: 26.2334, sigma: inf}
4.3;1;electrode;spike_out;1
4.3;1;electrode;;{input: 26.2334, threshold: 25, sigma: inf}
4.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
4.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
4.4;5;adder;;{noise: -6.72066, n1: 0, n2: 0, sum: -6.72066, sigma: 0}
4.4;6;noise;noise_out;-6.72066
4.4;6;noise;;{value: -1.61542, sigma: 0.1}
4.4;1;electrode;;{input: -6.72066, threshold: 25, sigma: inf}
4.4;5;adder;sum_out;-6.72066
4.4;5;adder;;{noise: -6.72066, n1: 0, n2: 0, sum: -6.72066, sigma: inf}
4.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
4.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
4.5;5;adder;;{noise: -1.61542, n1: 0, n2: 0, sum: -1.61542, sigma: 0}
4.5;6;noise;noise_out;-1.61542
4.5;6;noise;;{value: 7.2651, sigma: 0.1}
4.5;1;electrode;;{input: -1.61542, threshold: 25, sigma: inf}
4.5;5;adder;sum_out;-1.61542
4.5;5;adder;;{noise: -1.61542, n1: 0, n2: 0, sum: -1.61542, sigma: inf}
4.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
4.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
4.6;5;adder;;{noise: 7.2651, n1: 0, n2: 0, sum: 7.2651, sigma: 0}
4.6;6;noise;noise_out;7.2651
4.6;6;noise;;{value: 14.0135, sigma: 0.1}
4.6;1;electrode;;{input: 7.2651, threshold: 25, sigma: inf}
4.6;5;adder;sum_out;7.2651
4.6;5;adder;;{noise: 7.2651, n1: 0, n2: 0, sum: 7.2651, sigma: inf}
4.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
4.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
4.7;5;adder;;{noise: 14.0135, n1: 0, n2: 0, sum: 14.0135, sigma: 0}
4.7;6;noise;noise_out;14.0135
4.7;6;noise;;{value: 7.07786, sigma: 0.1}
4.7;1;electrode;;{input: 14.0135, threshold: 25, sigma: inf}
4.7;5;adder;sum_out;14.0135
