time;model_id;model_name;port_name;data
4.7;6;noise;;{value: -1.61929, sigma: 0.1}
4.7;1;electrode;;{input: -0.545184, threshold: 45, sigma: inf}
4.7;5;adder;sum_out;-0.545184
4.7;5;adder;;{noise: -0.545184, n1: 0, n2: 0, sum: -0.545184, sigma: inf}
4.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
4.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
4.8;5;adder;;{noise: -1.61929, n1: 0, n2: 0, sum: -1.61929, sigma: 0}
4.8;6;noise;noise_out;-1.61929
4.8;6;noise;;{value: 10.8422, sigma: 0.1}
4.8;1;electrode;;{input: -1.61929, threshold: 45, sigma: inf}
4.8;5;adder;sum_out;-1.61929
4.8;5;adder;;{noise: -1.61929, n1: 0, n2: 0, sum: -1.61929, sigma: inf}
4.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
4.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
4.9;5;adder;;{noise: 10.8422, n1: 0, n2: 0, sum: 10.8422, sigma: 0}
4.9;6;noise;noise_out;10.8422
4.9;6;noise;;{value: -5.4451, sigma: 0.1}
4.9;1;electrode;;{input: 10.8422, threshold: 45, sigma: inf}
4.9;5;adder;sum_out;10.8422
4.9;5;adder;;{noise: 10.8422, n1: 0, n2: 0, sum: 10.8422, sigma: inf}
5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
5;5;adder;;{noise: -5.4451, n1: 0, n2: 0, sum: -5.4451, sigma: 0}
5;6;noise;noise_out;-5.4451
5;6;noise;;{value: -18.4492, sigma: 0.1}
5;1;electrode;;{input: -5.4451, threshold: 45, sigma: inf}
5;5;adder;sum_out;-5.4451
5;5;adder;;{noise: -5.4451, n1: 0, n2: 0, sum: -5.4451, sigma: inf}
5;1;electrode;;{input: -5.4451, threshold: 45, sigma: inf}
5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
5;5;adder;;{noise: -5.4451, n1: 0, n2: 0, sum: -5.4451, sigma: inf}
5;6;noise;;{value: -18.4492, sigma: 0.1}
