sep=;
time;model_id;model_name;port_name;data
4.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
4.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
4.8;5;adder;;{noise: -13.6903, n1: 0, n2: 0, sum: -13.6903, sigma: 0}
4.8;6;noise;noise_out;-13.6903
4.8;6;noise;;{value: -9.86273, sigma: 0.1}
4.8;1;electrode;;{input: -13.6903, threshold: 55, sigma: inf}
4.8;5;adder;sum_out;-13.6903
4.8;5;adder;;{noise: -13.6903, n1: 0, n2: 0, sum: -13.6903, sigma: inf}
4.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
4.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
4.9;5;adder;;{noise: -9.86273, n1: 0, n2: 0, sum: -9.86273, sigma: 0}
4.9;6;noise;noise_out;-9.86273
4.9;6;noise;;{value: 0.556263, sigma: 0.1}
4.9;1;electrode;;{input: -9.86273, threshold: 55, sigma: inf}
4.9;5;adder;sum_out;-9.86273
4.9;5;adder;;{noise: -9.86273, n1: 0, n2: 0, sum: -9.86273, sigma: inf}
5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
5;5;adder;;{noise: 0.556263, n1: 0, n2: 0, sum: 0.556263, sigma: 0}
5;6;noise;noise_out;0.556263
5;6;noise;;{value: -4.61001, sigma: 0.1}
5;1;electrode;;{input: 0.556263, threshold: 55, sigma: inf}
5;5;adder;sum_out;0.556263
5;5;adder;;{noise: 0.556263, n1: 0, n2: 0, sum: 0.556263, sigma: inf}
5;1;electrode;;{input: 0.556263, threshold: 55, sigma: inf}
5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
5;5;adder;;{noise: 0.556263, n1: 0, n2: 0, sum: 0.556263, sigma: inf}
5;6;noise;;{value: -4.61001, sigma: 0.1}
